Counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
22,0.16,-0.57,-0.81,-2.26,2.32,1.16,30.08,17.69,1.15,idle
22,0.15,-0.59,-0.82,-3.85,1.95,0.31,30.42,17.63,0.89,idle
22,0.16,-0.58,-0.8,-4.15,0.49,2.87,30.22,17.47,1.51,idle
22,0.16,-0.57,-0.8,-4.21,2.32,1.34,30.63,17.55,1.78,idle
22,0.15,-0.6,-0.82,-3.78,1.77,0.92,30.09,16.85,1.35,idle
22,0.16,-0.6,-0.8,-3.97,1.77,0.92,30.71,17.04,1.21,idle
22,0.16,-0.59,-0.81,-3.05,2.75,0.12,30.82,17.65,1.01,idle
22,0.16,-0.6,-0.79,-5.07,0.67,1.53,30.86,17.96,0.83,idle
22,0.16,-0.59,-0.78,-7.08,1.89,0.67,30.79,17.88,0.31,idle
22,0.15,-0.63,-0.79,-4.33,0.92,0.55,30.25,18.41,1.11,idle
22,0.16,-0.62,-0.8,-6.29,2.81,0.61,30.38,18.31,0.98,idle
22,0.15,-0.65,-0.81,-5.74,1.22,0.55,30.35,18.1,1.99,idle
22,0.16,-0.63,-0.79,-7.81,-1.04,2.99,30.58,18.38,1.16,idle
22,0.17,-0.61,-0.76,-10.99,0.06,-2.38,31.12,18.3,1.28,idle
22,0.16,-0.71,-0.79,-13.43,-3.05,1.71,31.21,18.68,1.95,idle
22,0.17,-0.64,-0.73,-16.48,-1.16,7.08,31.27,19.29,2.11,idle
22,0.17,-0.68,-0.74,-25.57,1.95,1.46,31.42,18.84,1.11,idle
22,0.17,-0.72,-0.73,-20.87,-1.1,5.43,31.52,20.01,1.33,idle
22,0.21,-0.73,-0.63,-33.33,-8.54,3.17,31.25,19.46,1.83,idle
22,0.2,-0.74,-0.57,-41.63,-9.77,3.3,31.31,19.92,1.21,idle
22,0.18,-0.77,-0.58,-32.78,-7.32,5.98,31.92,20.96,1.1,idle
23,0.22,-0.8,-0.49,-19.47,-0.67,6.23,32.32,23.49,-0.33,idle
23,0.22,-0.83,-0.51,-17.09,3.97,-2.38,32.24,24.22,-0.15,idle
23,0.15,-0.93,-0.63,-34.61,-1.71,-1.83,31.99,23.91,-0.09,idle
23,0.23,-0.92,-0.49,-10.25,2.69,4.82,31.84,24.79,-0.61,idle
23,0.22,-0.91,-0.45,-0.24,4.64,-2.69,31.63,24.76,-2.15,idle
23,0.22,-0.9,-0.43,0.85,2.32,-0.37,31.98,24.68,-2.87,idle
23,0.21,-0.9,-0.43,-5.74,2.81,-2.01,31.97,24.99,-0.31,idle
23,0.21,-0.92,-0.43,-1.65,1.83,1.1,32.07,24.89,-1.07,idle
23,0.22,-0.87,-0.44,-1.04,3.42,-0.43,31.76,24.65,-1.73,idle
23,0.21,-0.91,-0.43,-1.71,2.69,-2.08,31.52,24.76,-1.4,idle
23,0.21,-0.9,-0.43,0.67,0.73,1.04,32.19,24.93,-2.53,idle
23,0.21,-0.91,-0.44,-0.55,2.5,-1.16,31.68,24.69,-1.5,idle
23,0.21,-0.91,-0.44,-0.85,2.32,0.24,31.48,24.91,-2.99,idle
23,0.21,-0.9,-0.43,-0.85,2.56,0.67,32.12,25.02,-2.48,idle
23,0.21,-0.9,-0.42,0.06,0.67,-0.24,31.51,24.85,-1.46,idle
23,0.21,-0.91,-0.42,2.99,-0.43,1.46,31.6,24.56,-1.94,idle
23,0.21,-0.92,-0.42,-0.73,0,1.04,31.52,24.79,-2.26,idle
23,0.21,-0.87,-0.41,1.53,0.43,1.4,32.28,25.15,-2.28,idle
23,0.21,-0.91,-0.43,1.22,0.92,-0.18,31.98,25.17,-2.37,idle
23,0.21,-0.89,-0.42,-1.71,2.01,-0.06,31.87,24.84,-2.25,idle
23,0.21,-0.93,-0.43,-0.61,1.22,0.49,31.75,24.68,-3.19,idle
23,0.21,-0.87,-0.39,-2.26,0.98,0.31,31.91,25.2,-2.42,idle
23,0.21,-0.92,-0.44,-0.37,2.87,-0.31,31.49,24.52,-2.38,idle
23,0.21,-0.9,-0.41,0.98,1.4,0.37,31.74,24.74,-1.95,idle
23,0.2,-0.9,-0.41,-3.17,1.28,-1.16,32.03,25.73,-2.22,idle
23,0.2,-0.88,-0.39,-4.33,0.06,1.46,32.23,24.73,-3.43,idle
23,0.2,-0.9,-0.4,-4.21,1.59,-0.37,31.91,25.6,-2.75,idle
23,0.2,-0.93,-0.41,-0.24,1.1,0.67,32.17,25.63,-3.09,idle
23,0.21,-0.9,-0.41,-0.73,0.67,2.75,32.03,25.99,-2.37,idle
23,0.21,-0.93,-0.37,-2.2,-2.2,3.54,31.93,25.77,-1.62,idle
24,0.22,-0.93,-0.41,-7.51,-9.83,15.81,33.14,26.28,-2.36,idle
24,0.27,-0.83,-0.34,-12.21,0.43,14.22,33.39,26.27,-2.56,idle
24,0.27,-0.92,-0.37,-23.8,-1.04,4.39,33.81,26.43,-2.12,idle
24,0.26,-0.96,-0.33,-66.47,-1.95,17.15,33.46,26.73,-2.64,idle
24,0.31,-0.86,-0.17,-125.92,-3.05,20.51,33.91,27.51,-3.3,idle
24,0.27,-0.93,-0.04,-91.67,6.16,-6.59,34.38,27.98,-4.38,idle
24,0.27,-1,0.01,-63.48,5.25,-10.44,33.86,28.55,-6.86,idle
24,0.26,-1.13,0,-23.99,-1.89,-2.14,33.29,29.28,-6.32,idle
24,0.27,-0.96,0.04,-22.34,4.27,0.24,32.86,29.32,-7.39,idle
24,0.28,-1,0.05,-11.54,0.92,-2.93,33.19,29.21,-7.01,idle
24,0.27,-0.98,0.07,-12.57,1.46,0.61,32.98,29.36,-8.52,idle
24,0.27,-0.99,0.1,-2.56,0.92,0.18,33.24,29.16,-8.9,idle
24,0.27,-0.97,0.08,-4.88,2.2,1.22,33.12,29.38,-9.25,idle
24,0.27,-0.97,0.08,-10.01,0.31,-1.22,32.95,28.93,-8.52,idle
24,0.27,-0.96,0.12,-4.88,2.56,3.11,33.34,29.15,-6.92,idle
24,0.27,-0.98,0.1,-11.9,1.1,-1.28,32.9,29.58,-7.24,idle
24,0.31,-0.98,0.14,-4.88,0.12,6.47,33.08,29.83,-7.92,idle
24,0.28,-0.97,0.1,-1.16,2.87,-2.26,33.31,29.82,-8.62,idle
24,0.28,-0.98,0.15,0.73,1.71,2.93,33.23,30.21,-9.28,idle
24,0.28,-0.93,0.13,-0.37,2.08,2.01,33,29.58,-9.02,idle
24,0.28,-0.97,0.13,1.83,1.95,0.31,33.01,29.75,-8.2,idle
24,0.28,-0.97,0.14,-3.78,1.71,0.85,33.47,29.43,-7.89,idle
24,0.28,-0.96,0.13,-3.42,2.75,0.92,33.44,29.25,-9.16,idle
24,0.28,-0.97,0.13,-2.99,1.4,0.24,33.41,30.15,-7.91,idle
24,0.28,-0.97,0.14,-3.11,1.65,0.55,33.92,30.57,-8.65,idle
24,0.28,-0.96,0.13,-2.75,2.26,0.06,33.14,30.22,-8.15,idle
24,0.28,-0.97,0.14,-4.58,1.77,-0.55,33.4,29.75,-8.84,idle
24,0.28,-0.96,0.15,-2.99,2.2,1.16,33.53,29.99,-9.22,idle
24,0.28,-0.97,0.16,-3.72,1.83,3.6,33.28,30.52,-8.8,idle
24,0.33,-0.98,0.16,-15.32,2.2,5,33.41,30.33,-8.92,idle
25,0.34,-0.93,0.33,-66.35,11.54,11.9,35,30.26,-10.73,idle
25,0.35,-0.86,0.33,-36.01,7.02,13.12,35.01,30.37,-11.28,idle
25,0.35,-0.79,0.37,-32.04,0.12,6.65,34.64,30.57,-12.26,idle
25,0.35,-0.81,0.39,-46.94,3.23,3.6,35.35,30.44,-12.41,idle
25,0.34,-0.76,0.43,-19.84,-4.64,-6.65,35.46,30.29,-12.85,idle
25,0.32,-0.69,0.42,-66.28,-8.48,-15.26,34.96,30.59,-12.82,idle
25,0.36,-1.3,0.66,-50.54,-19.96,-37.48,34.5,29.99,-13.92,idle
25,0.29,-0.77,0.48,-7.26,9.58,-0.79,33.24,30.18,-15.42,idle
25,0.31,-0.77,0.55,-11.35,-3.97,-0.98,33.67,29.52,-15.26,idle
25,0.3,-0.77,0.54,-4.64,7.08,4.64,33.01,29.33,-14.49,idle
25,0.31,-0.77,0.55,-4.09,-0.06,0,33.31,29.5,-14.53,idle
25,0.31,-0.79,0.58,-12.27,4.94,2.2,33.56,29.22,-14.71,idle
25,0.31,-0.78,0.57,0.67,3.6,1.16,32.92,29.55,-14.89,idle
25,0.31,-0.78,0.6,-1.04,2.5,1.71,32.82,29.81,-14.6,idle
25,0.31,-0.8,0.59,-3.11,1.46,-0.67,32.76,29.87,-14.78,idle
25,0.31,-0.75,0.57,-6.1,1.28,0.98,33.17,29.19,-14.87,idle
25,0.31,-0.76,0.6,0.24,1.59,1.04,33.62,29.35,-14.6,idle
25,0.31,-0.75,0.59,2.08,1.28,0.85,33.13,29,-15.65,idle
25,0.31,-0.76,0.58,4.76,2.44,0.79,33.13,29.37,-15.26,idle
25,0.31,-0.76,0.57,-1.77,2.26,1.34,32.96,29.43,-15.19,idle
25,0.31,-0.75,0.61,0.06,0.55,1.04,33.07,29.59,-15.3,idle
25,0.31,-0.76,0.57,-2.44,1.83,0.55,33.01,29.64,-14.84,idle
25,0.31,-0.75,0.58,-5.55,1.53,1.28,33.24,29.5,-15.2,idle
25,0.31,-0.76,0.6,-2.08,1.04,0.79,33.22,30.08,-15.31,idle
25,0.31,-0.75,0.6,-5.86,0.92,0.73,33.3,29.8,-14.47,idle
25,0.31,-0.78,0.6,-2.2,1.83,0.92,33.95,29.7,-15.01,idle
25,0.32,-0.74,0.58,-5,2.87,1.04,33.37,29.17,-15.11,idle
25,0.32,-0.76,0.62,1.1,2.93,2.44,33.91,29.37,-14.17,idle
25,0.32,-0.75,0.57,-5.13,4.58,1.95,33.86,29.02,-15.21,idle
25,0.33,-0.76,0.61,-12.27,3.54,3.36,34.41,29.19,-15.41,idle
26,0.34,-0.68,0.65,-33.51,4.64,2.44,33.94,29.36,-15.36,idle
26,0.34,-0.64,0.66,-36.74,3.78,6.35,34.12,28.88,-15.84,idle
26,0.35,-0.62,0.68,-18.55,3.36,2.44,34.34,28.76,-16.44,idle
26,0.34,-0.61,0.7,-33.57,-1.16,-0.98,33.51,28.45,-17.18,idle
26,0.33,-0.61,0.75,-36.5,-3.05,-2.38,33.96,28.72,-18.63,idle
26,0.33,-0.56,0.81,-26.43,-1.16,1.04,33.78,28.41,-17.68,idle
26,0.33,-0.54,0.74,-2.69,3.36,1.46,33.63,27.94,-18.35,idle
26,0.33,-0.56,0.77,-19.96,-3.72,0.12,33.53,28.08,-18.74,idle
26,0.33,-0.54,0.78,-2.44,3.78,1.22,33.47,26.78,-17.57,idle
26,0.33,-0.51,0.75,-13.18,-0.98,0.79,33.63,27.42,-17.79,idle
26,0.33,-0.51,0.82,-13.73,1.4,1.59,33.53,27.54,-19.32,idle
26,0.33,-0.51,0.76,4.03,4.64,2.2,33.67,27.37,-19.98,idle
26,0.32,-0.52,0.79,-6.71,-1.46,0.67,33.75,27.6,-19.45,idle
26,0.32,-0.54,0.84,5.19,-0.85,0.85,33.97,27.17,-19.4,idle
26,0.37,-0.48,0.76,6.35,1.4,1.22,33.7,27.28,-20.25,idle
26,0.33,-0.51,0.78,-3.23,-0.73,0.55,33.78,27.39,-18.86,idle
26,0.32,-0.51,0.79,2.62,1.65,0.79,33.26,27.62,-20.15,idle
26,0.33,-0.5,0.77,-2.2,2.08,0.49,34.27,27.69,-20.08,idle
26,0.33,-0.51,0.81,-3.3,0.67,1.34,34.19,27.08,-19.85,idle
26,0.33,-0.52,0.8,4.52,3.72,1.89,33.91,26.57,-19.45,idle
26,0.33,-0.5,0.77,-2.99,0.67,0.85,33.78,26.6,-19.34,idle
26,0.33,-0.51,0.82,-3.23,0.85,1.83,33.95,27.09,-19.27,idle
26,0.33,-0.52,0.79,-2.08,1.95,-0.06,33.89,26.5,-19.97,idle
26,0.32,-0.51,0.81,-2.99,0.12,-0.06,33.96,26.38,-19.7,idle
26,0.29,-0.54,0.82,7.69,3.36,0.98,33.9,27.33,-20.21,idle
26,0.33,-0.51,0.79,-1.46,0.31,0.49,33.86,27.2,-18.92,idle
26,0.32,-0.52,0.81,-2.44,2.62,0.73,34.14,27,-19.73,idle
26,0.33,-0.5,0.78,-2.44,1.83,0.92,33.67,26.89,-19.86,idle
26,0.33,-0.5,0.78,-7.51,3.54,1.28,34.01,27.23,-20.07,idle
26,0.33,-0.5,0.84,-9.83,2.81,1.16,33.94,27.12,-19.34,idle
27,0.36,-0.34,0.87,-40.41,8.12,6.53,34.45,25.7,-20.59,idle
27,0.37,-0.34,0.86,-37.29,1.4,3.42,34.57,25.51,-20.67,idle
27,0.38,-0.26,0.86,-48.77,2.93,7.57,35.02,23.9,-21.4,idle
27,0.37,-0.24,0.88,-51.33,-4.27,5.13,34.69,24.01,-21.44,idle
27,0.35,-0.18,0.86,-59.88,-3.42,5.19,34.61,23.34,-21.73,idle
27,0.35,-0.17,0.87,-33.63,-11.11,3.36,34.39,21.91,-22.17,idle
27,0.32,-0.1,0.96,-51.03,-12.57,2.99,33.72,20.94,-24.24,idle
27,0.33,-0.06,1,-15.63,-4.82,2.75,33.36,19.86,-22.49,idle
27,0.32,-0.07,0.9,0.85,0.49,-0.06,33.91,19.79,-23.39,idle
27,0.32,-0.05,0.93,-4.82,0.31,0.98,33.76,20.29,-22.91,idle
27,0.31,-0.04,0.93,-1.16,3.78,0.24,33.36,19.84,-23.88,idle
27,0.32,-0.06,0.92,-4.46,0.73,0.85,33.4,20.06,-23.39,idle
27,0.32,-0.06,0.9,-0.92,5,-0.31,33.64,19.93,-23.49,idle
27,0.31,-0.03,0.96,-0.61,1.04,1.53,34.27,19.4,-22.34,idle
27,0.32,-0.06,0.88,3.11,4.03,-0.31,33.54,19.74,-24.08,idle
27,0.32,-0.04,0.96,-3.48,-0.24,0.73,32.96,20.51,-23.86,idle
27,0.32,-0.04,0.93,-1.46,3.36,-0.49,33.37,20.06,-23.4,idle
27,0.32,-0.04,0.93,-3.54,1.46,0.98,33.51,20.31,-22.79,idle
27,0.32,-0.01,0.96,-8.97,0.67,1.59,34.02,19.34,-24.22,idle
27,0.32,-0.03,0.95,-7.45,0.37,0.24,33.51,20.2,-23.69,idle
27,0.32,0.01,0.95,-7.75,-1.22,2.44,33.4,20.32,-22.83,idle
27,0.31,0,0.91,-7.75,0.85,1.22,33.5,19.34,-22.02,idle
27,0.31,0,0.93,-7.51,1.89,0.43,33.9,20.02,-24.41,idle
27,0.31,0.02,0.94,-13,0.49,2.5,33.5,18.77,-23.57,idle
27,0.33,0.03,0.93,-6.96,1.65,0.92,33.79,18.43,-23.47,idle
27,0.31,0.05,0.98,-8.42,-1.16,1.83,33.72,18.98,-24.11,idle
27,0.31,0.03,0.92,-5.92,3.97,-0.43,33.7,18.9,-24.66,idle
27,0.32,0.04,0.94,-4.7,0.92,0.73,34.35,18.47,-23.47,idle
27,0.31,0.06,0.93,-1.1,2.93,0.12,33.84,18.84,-23.74,idle
27,0.32,0.05,0.93,-1.65,2.87,0.12,33.26,18.93,-23.66,idle
28,0.31,0.06,0.92,-7.14,0.85,1.28,33.75,18.8,-23.95,idle
28,0.32,0.07,0.92,-2.5,2.69,0.55,33.94,18.6,-23.89,idle
28,0.31,0.09,0.94,-0.98,0.37,1.95,33.98,18.4,-24.22,idle
28,0.31,0.08,0.94,-4.76,1.28,0.92,33.91,18.36,-23.54,idle
28,0.31,0.06,0.92,-3.85,2.08,0.79,33.33,18.63,-24.15,idle
28,0.31,0.1,0.94,-6.53,1.89,1.28,33.4,18.37,-24.17,idle
28,0.31,0.1,0.93,-7.08,2.2,0.85,33.37,18.35,-22.92,idle
28,0.31,0.09,0.93,-2.75,2.01,0.85,33.3,17.42,-23.33,idle
28,0.31,0.09,0.93,-5,0.79,0.61,33.26,17.88,-23.3,idle
28,0.31,0.11,0.96,-1.77,1.59,1.04,33.51,17.8,-23.74,idle
28,0.32,0.09,0.92,-0.79,0.98,0.61,33.85,18.55,-22.49,idle
28,0.31,0.11,0.93,-5.86,1.46,0.73,33.48,18.7,-24.39,idle
28,0.31,0.11,0.93,-0.98,1.65,0.85,33.44,18.12,-23.85,idle
28,0.31,0.13,0.94,-4.88,1.34,1.53,33.46,18.21,-23.96,idle
28,0.31,0.12,0.94,-4.09,0.61,1.28,33.3,17.55,-24.65,idle
28,0.31,0.12,0.9,-3.3,2.26,0.55,33.14,17.52,-24.52,idle
28,0.3,0.14,0.93,-6.23,1.71,1.16,32.74,17.3,-24.82,idle
28,0.31,0.14,0.93,-3.3,0.06,2.14,33.45,17.36,-24.4,idle
28,0.31,0.14,0.93,-9.64,0.98,0.43,33.14,16.96,-23.96,idle
28,0.31,0.16,0.93,-7.81,1.95,1.34,33.02,16.83,-23.68,idle
28,0.31,0.15,0.93,-2.56,1.22,0.98,33.51,16.41,-23.66,idle
28,0.3,0.17,0.93,-8.36,3.05,0.31,33.13,16.91,-24.91,idle
28,0.31,0.29,0.91,-12.21,5.74,4.39,33.33,16.85,-23.63,idle
28,0.32,0.2,1,-30.21,7.39,2.56,33.48,16.5,-23.67,idle
28,0.31,0.21,0.91,-57.68,9.4,8.42,34.06,16.05,-23.63,idle
28,0.31,0.36,0.77,-68.85,10.86,1.34,33.81,14.66,-25.7,idle
28,0.4,0.39,0.68,-23.74,-3.85,-4.58,33.95,14.64,-24.94,idle
28,0.33,0.37,0.92,-28.75,-5.62,-0.24,33.47,14.2,-22.45,idle
28,0.33,0.36,0.92,-6.35,-0.49,1.04,33.75,14.49,-23.6,idle
28,0.31,0.4,0.85,-18.8,-1.04,2.69,33.44,13.68,-22.78,idle
29,0.31,0.46,0.85,-11.29,0.73,1.71,33.22,13.34,-23.44,idle
29,0.31,0.45,0.84,-5.8,-0.24,1.83,33.11,13.07,-22.45,idle
29,0.31,0.44,0.8,-7.81,1.28,0.55,33.06,13.13,-22.24,idle
29,0.3,0.45,0.83,-6.1,1.53,0.55,32.63,13.1,-23.12,idle
29,0.31,0.45,0.82,-1.95,1.22,0.79,33.09,13.24,-23.03,idle
29,0.31,0.47,0.83,-10.74,0.73,1.16,33.42,13.62,-23.47,idle
29,0.31,0.46,0.8,1.04,2.01,-0.49,32.53,13.16,-23.96,idle
29,0.3,0.47,0.81,-5.49,0.31,1.22,32.98,13.68,-24.21,idle
29,0.31,0.47,0.82,-3.72,2.87,-0.55,32.93,12.66,-22.8,idle
29,0.31,0.47,0.79,-6.59,1.1,1.34,33.04,12.57,-22.79,idle
29,0.3,0.5,0.81,-2.5,1.1,3.05,33.06,12.89,-22.33,idle
29,0.31,0.5,0.79,-0.55,2.14,-0.67,32.98,12.74,-22.25,idle
29,0.31,0.5,0.79,2.5,1.04,-0.49,33.06,12.68,-22.62,idle
29,0.3,0.46,0.79,-2.32,1.04,0.61,32.9,12.59,-22.92,idle
29,0.3,0.49,0.79,6.65,2.38,-1.16,33.01,12.57,-22.5,idle
29,0.31,0.5,0.79,-3.54,2.01,1.22,33.34,13.05,-23.62,idle
29,0.31,0.5,0.78,3.66,2.2,0.24,33.29,12.9,-23.02,idle
29,0.31,0.5,0.81,14.28,4.03,-1.89,33.31,13.73,-21.75,idle
29,0.31,0.47,0.79,-0.12,-0.24,0.92,32.81,13.16,-22.46,idle
29,0.31,0.49,0.8,2.56,2.14,0.79,33.19,13.12,-22.33,idle
29,0.32,0.45,0.81,11.11,1.46,-1.71,32.91,13.06,-22.71,idle
29,0.31,0.45,0.8,-0.43,1.4,0.43,33.7,13.2,-21.69,idle
29,0.31,0.48,0.8,1.16,1.46,0.06,33.28,12.9,-21.73,idle
29,0.31,0.45,0.8,3.97,2.69,-1.53,33.06,13.66,-22.29,idle
29,0.31,0.49,0.81,-0.43,2.81,1.16,33.07,13.2,-22.89,idle
29,0.32,0.43,0.8,10.93,5.8,-4.09,33.57,14.11,-22.75,idle
29,0.32,0.47,0.81,0.67,0.24,2.08,33.78,12.93,-23.16,idle
29,0.32,0.45,0.82,-4.52,1.28,0.67,33.24,13.38,-22.9,idle
29,0.32,0.48,0.82,2.69,1.16,0.24,33.44,13.51,-22.24,idle
29,0.32,0.46,0.82,-5.92,0.98,1.59,33.41,13.68,-22.63,idle
30,0.32,0.53,0.78,-12.7,11.29,-1.83,33.52,13.27,-23.47,idle
30,0.34,0.43,0.79,0.85,4.03,-0.79,33.84,13.07,-22.99,idle
30,0.33,0.53,0.81,-10.31,2.81,4.21,34.12,13.7,-23.12,idle
30,0.33,0.5,0.78,0.98,9.22,-2.81,34.11,13.33,-23.5,idle
30,0.39,0.46,0.9,-18.98,9.64,2.69,34.68,13.33,-22.95,idle
30,0.36,0.48,0.72,-41.2,26,1.65,35.07,12.38,-23.65,idle
30,0.3,0.58,0.48,-13.67,14.04,7.81,36.01,11.67,-22.86,idle
30,0.38,0.57,0.8,-11.11,-14.95,15.63,35.9,10.74,-22,idle
30,0.34,0.62,0.74,-21.79,-4.52,5.37,34.66,10.52,-22.53,idle
30,0.34,0.56,0.7,0.61,-6.23,1.59,34.86,10.75,-22.69,idle
30,0.33,0.58,0.71,-2.93,-10.56,5.74,34.79,10.44,-22.14,idle
30,0.33,0.61,0.75,-18.19,-2.81,4.52,33.89,10.44,-22.46,idle
30,0.31,0.58,0.63,-26.98,-6.96,6.84,34.31,10.12,-21.45,idle
30,0.31,0.71,0.8,-27.95,-3.42,8.3,33.79,10.21,-20.5,idle
30,0.3,0.62,0.63,-15.99,-1.95,3.42,33.46,9.83,-21.3,idle
30,0.3,0.7,0.69,-13.67,-1.28,5.43,33.13,9.9,-20.08,idle
30,0.29,0.68,0.65,-10.99,-0.98,5.43,32.53,9.79,-19.7,idle
30,0.29,0.67,0.64,-8.79,1.59,0.43,32.78,9.72,-19.7,idle
30,0.28,0.68,0.62,-7.57,2.14,0.67,32.95,9.38,-19.8,idle
30,0.29,0.71,0.64,-5.86,0.31,2.5,32.97,8.97,-19.54,idle
30,0.28,0.69,0.61,-1.83,2.26,0.18,32.75,9.41,-19.73,idle
30,0.28,0.7,0.62,-2.38,2.32,0.49,32.15,9,-20.76,idle
30,0.29,0.7,0.63,-5.31,1.83,0.49,32.92,9.01,-19.32,idle
30,0.28,0.72,0.61,-1.4,2.32,0.12,32.45,9.08,-19.63,idle
30,0.29,0.72,0.62,-3.11,1.95,0.37,32.8,9.19,-20.1,idle
30,0.29,0.7,0.61,0.67,1.71,1.04,32.75,8.85,-20.17,idle
30,0.29,0.71,0.61,-0.92,1.65,1.16,32.31,8.95,-19.67,idle
30,0.29,0.72,0.62,1.71,1.53,0.43,32.95,8.8,-19.54,idle
30,0.29,0.69,0.61,-0.06,1.83,0.92,32.32,9.01,-20.54,idle
30,0.29,0.72,0.62,-1.53,1.71,-0.24,32.4,9.4,-18.98,idle
31,0.29,0.72,0.6,-5.07,3.36,-0.79,32.65,9.38,-20.46,idle
31,0.29,0.7,0.6,-1.95,2.08,-1.1,32.58,8.84,-18.69,idle
31,0.3,0.72,0.6,1.22,2.38,-0.98,32.65,9,-18.92,idle
31,0.3,0.73,0.6,-2.81,2.2,0.18,33.69,9.35,-19.73,idle
31,0.32,0.81,0.66,-21.97,4.94,-0.73,32.85,9.03,-19.7,idle
31,0.31,0.67,0.57,-22.46,3.05,-0.55,33.46,8.53,-18.97,idle
31,0.3,0.72,0.51,-5.62,6.29,-0.37,33.96,8.25,-19.82,idle
31,0.29,0.73,0.5,-18.92,2.93,-0.12,33.47,7.7,-18.69,idle
31,0.3,0.76,0.53,-8.12,-2.32,8.36,33.59,8.47,-20.5,idle
31,0.29,0.78,0.51,-11.23,-1.46,9.22,33.65,7.65,-19.4,idle
31,0.3,0.81,0.5,-15.81,1.71,1.1,33.59,8.02,-19.07,idle
31,0.28,0.79,0.47,-4.82,-2.32,5.8,33.23,7.74,-18.42,idle
31,0.3,0.79,0.55,-7.39,-3.72,8.79,32.59,8.23,-18.73,idle
31,0.27,0.72,0.45,-13.67,-1.22,2.62,32.12,7.85,-17.97,idle
31,0.27,0.88,0.53,-19.17,1.71,4.39,31.79,8.07,-18.02,idle
31,0.27,0.82,0.48,-9.16,-0.06,1.34,31.09,8.12,-17.04,idle
31,0.26,0.85,0.44,-17.52,0.49,4.27,32.51,7.87,-18.53,idle
31,0.26,0.84,0.46,-10.01,0.55,2.99,32.09,8.23,-17.43,idle
31,0.26,0.82,0.43,-12.57,0.61,4.46,32.14,7.41,-16.63,idle
31,0.25,0.84,0.43,-23.07,1.4,1.83,31.4,7.69,-18.18,idle
31,0.25,0.83,0.39,-5.43,1.83,2.08,31.31,7.85,-16.7,idle
31,0.25,0.85,0.4,-11.72,-0.12,4.76,31.68,7.75,-16.71,idle
31,0.25,0.86,0.38,-6.04,1.89,0.37,31.04,7.65,-16.43,idle
31,0.25,0.87,0.39,-6.53,0.43,3.05,30.81,7.9,-16.85,idle
31,0.25,0.86,0.37,-6.53,1.16,0.49,31.13,7.42,-16.74,idle
31,0.25,0.87,0.37,-4.27,1.34,2.14,31.08,7.54,-16.1,idle
31,0.24,0.87,0.36,-5.8,1.83,1.4,31.04,7.53,-16.67,idle
31,0.24,0.87,0.35,-4.39,2.2,0.73,30.73,7.59,-16.14,idle
31,0.24,0.89,0.36,-4.52,1.65,1.22,31.03,7.47,-16.78,idle
31,0.25,0.89,0.36,-3.17,1.1,0.79,30.55,7.51,-15.94,idle
32,0.25,0.95,0.37,1.53,4.09,-3.54,30.85,7.73,-16.24,idle
32,0.27,0.91,0.34,-3.3,6.53,-4.15,31.19,6.9,-15.87,idle
32,0.27,0.87,0.38,-20.32,16.85,-10.5,32.4,6.7,-16.82,idle
32,0.24,0.82,0.21,-18.8,16.72,-2.26,32.76,5.37,-17.33,idle
32,0.26,0.92,0.23,-24.72,13.12,2.32,33.15,4.37,-15.58,idle
32,0.3,0.86,0.23,-42.3,14.89,-2.26,33.65,4.09,-15.88,idle
32,0.29,0.84,0.2,-25.27,8.85,6.35,33.74,4.64,-14.62,idle
32,0.26,1.01,0.11,-30.4,10.13,4.76,33.44,4.53,-14.51,idle
32,0.29,0.85,0.16,-13.24,4.64,1.04,33.63,4.02,-13.7,idle
32,0.28,1.01,0.13,-23.93,4.09,6.41,33.24,4.54,-12.52,idle
32,0.28,0.9,0.11,-16.6,3.11,-2.2,33.09,4.66,-11.73,idle
32,0.28,1,0.15,-21.91,0.85,6.16,33.18,4.75,-11.8,idle
32,0.26,0.86,0.07,-19.47,2.99,-0.73,32.82,4.58,-10.67,idle
32,0.26,0.94,0.06,-30.33,5.31,-0.55,32.67,4.99,-10.95,idle
32,0.27,0.94,0.03,-26,3.11,-0.31,32.64,4.55,-10.06,idle
32,0.26,0.93,-0.02,-29.42,6.65,-0.06,32.65,5.73,-10.24,idle
32,0.27,0.94,-0.04,-29.17,5.37,0.37,32.07,5.46,-8.29,idle
32,0.27,0.95,-0.06,-11.96,2.56,0.85,32.32,5.82,-9.61,idle
32,0.26,0.93,-0.06,-18.86,4.39,1.22,32.26,5.64,-9.33,idle
32,0.27,0.94,-0.09,-12.21,3.11,-0.06,32.68,6.54,-7.95,idle
32,0.26,0.94,-0.09,-12.82,3.3,1.4,31.84,6.07,-8.5,idle
32,0.27,0.94,-0.13,-17.7,4.88,0.55,32.34,6.6,-8.4,idle
32,0.26,0.94,-0.13,-5.13,2.56,0.43,32.62,6.81,-7.65,idle
32,0.27,0.93,-0.14,-5.62,2.75,0.37,32.13,6.35,-8.07,idle
32,0.27,0.93,-0.14,-4.33,2.32,0,32.4,6.7,-7.65,idle
32,0.27,0.94,-0.16,-4.46,2.81,1.53,32.43,6.4,-7.69,idle
32,0.27,0.92,-0.15,-2.87,2.01,0.06,32.42,6.41,-7.87,idle
