Counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
51,0.49,-0.65,0.44,93.87,175.72,1.65,28.97,42.27,1.51,backhand
51,0.41,-0.66,0.23,107.6,220.34,5.31,24.63,40.58,9.08,backhand
51,0.28,-0.67,0.15,115.36,265.5,35.4,18.57,40,16.78,backhand
51,0.1,-0.56,-0.07,148.07,303.53,50.17,9.83,37.37,23.51,backhand
51,0.01,-0.54,-0.65,54.38,299.44,60.42,-1.21,36.98,27.53,backhand
51,-0.3,-0.41,-0.9,42.54,240.6,91.37,-7.52,37.27,24.71,backhand
51,-0.48,-0.32,-1.22,43.15,205.81,74.16,-11.67,35.77,22,backhand
51,-0.54,-0.12,-1.47,32.35,110.78,40.71,-15.44,34.74,18.91,backhand
51,-0.43,-0.13,-1.44,31.92,32.17,6.23,-16.99,34.07,18.2,backhand
51,-0.23,-0.2,-1.16,10.99,-8.48,-7.32,-17.31,32.1,18.77,backhand
51,-0.12,-0.22,-1.08,0.85,-10.19,-6.84,-17.11,31.97,19.36,backhand
51,-0.09,-0.29,-0.99,5.13,-20.26,-9.95,-16.71,31.31,18.36,backhand
51,-0.07,-0.31,-0.96,-1.04,-11.35,-7.39,-16.43,31.41,18.27,backhand
51,-0.08,-0.29,-0.97,-3.23,-9.95,-3.11,-15.61,31.25,18.71,backhand
51,-0.05,-0.36,-0.89,2.32,-9.03,-11.35,-15.26,31.85,18.84,backhand
51,-0.04,-0.33,-0.95,-7.87,-5.31,-3.36,-15.63,31.47,18.66,backhand
51,-0.04,-0.32,-0.95,-1.4,-4.7,-5.62,-15.66,31.99,19.91,backhand
51,-0.04,-0.33,-0.94,-2.44,-1.89,-2.5,-15.88,32.47,19.63,backhand
51,-0.04,-0.33,-0.94,1.22,-3.54,-2.75,-14.98,32.36,19.31,backhand
51,-0.04,-0.35,-0.93,-0.18,-4.46,-1.65,-15.03,31.52,19.84,backhand
51,-0.01,-0.34,-0.97,-0.06,-1.34,-0.06,-15.12,32.17,20.39,backhand
51,-0.03,-0.33,-0.99,-0.12,0.12,2.69,-15.05,31.99,20.19,backhand
52,0.09,-0.52,0.89,25.02,6.35,-8.85,20.15,42.69,-40.2,backhand
52,0.08,-0.68,1.13,42.72,28.81,-0.61,21.26,43.66,-39.39,backhand
52,0.07,-0.72,1.12,63.42,78.86,23.13,22.52,44.6,-37.01,backhand
52,0.07,-0.75,1.38,56.03,128.11,47.06,25.06,42.96,-34.55,backhand
52,0.05,-0.69,1.03,151.86,183.78,61.46,30.05,41.97,-26.89,backhand
52,0.18,-0.84,0.87,99.18,196.35,75.13,33.24,40.09,-17.18,backhand
52,0.09,-0.85,0.85,219.97,264.59,129.82,34,36.83,-6.63,backhand
52,-0.1,-0.64,0.69,286.62,304.63,193.12,32.62,29.43,6.37,backhand
52,-0.78,0.22,0.79,281.56,454.9,245.3,24.41,17.29,19.43,backhand
52,-1.55,0.73,-1.04,154.42,499.88,213.75,5.48,8.97,27.75,backhand
52,-1.05,1.05,-2.41,12.02,102.05,137.57,-12.67,8.45,24.52,backhand
52,-0.42,0.72,-1.01,15.99,54.81,47.18,-15.23,10.86,21.68,backhand
52,-0.3,0.53,-1.24,0.98,23.38,9.77,-16.39,10.05,21.04,backhand
52,-0.07,0.41,-1.13,-1.89,7.57,8.3,-17.4,10.53,21.02,backhand
52,-0.09,0.24,-1.16,-1.46,7.2,-8,-17.5,10.69,20.48,backhand
52,-0.12,0.25,-1.15,2.81,-5.92,5.68,-17.75,10.94,19.8,backhand
52,-0.11,0.23,-0.94,-0.79,-13.73,4.52,-17.7,11.1,19.57,backhand
52,-0.13,0.2,-0.98,0.37,-1.22,-3.3,-17.02,10.79,19.76,backhand
52,-0.11,0.15,-0.92,-3.11,-5.13,-3.3,-16.69,11.08,21.07,backhand
52,-0.09,0.16,-0.96,-11.96,1.28,-0.49,-16.81,11.01,20.36,backhand
52,-0.12,0.2,-1,-7.02,3.3,-1.34,-16.86,11.73,20.54,backhand
52,-0.12,0.13,-1.01,-3.54,0.12,-1.95,-17.02,11.72,21.19,backhand
52,-0.12,0.16,-0.98,-4.33,-1.77,-1.22,-16.88,11.67,20.47,backhand
52,-0.11,0.15,-1.03,-5.25,-0.06,0.98,-16.44,11.87,20.26,backhand
52,-0.11,0.12,-0.99,-8.85,-1.71,3.66,-16.64,11.72,20.57,backhand
52,-0.11,0.12,-0.99,-2.75,-3.3,0.92,-16.42,13.02,20.46,backhand
52,-0.11,0.11,-1,-4.15,-2.87,4.09,-16.91,13.23,20.72,backhand
52,-0.1,0.14,-0.99,-2.81,-5.68,2.08,-16.39,13.18,20.81,backhand
52,-0.12,0.14,-1.05,-15.75,-7.81,4.03,-16.33,12.9,20.68,backhand
52,-0.1,0.18,-1.01,-29.48,-18.68,4.09,-16.13,13.39,21.06,backhand
53,0.08,-0.26,1.01,-1.28,-5.19,-16.6,20.84,27.01,-47.51,backhand
53,0.09,-0.18,0.97,13.37,8.91,-5.49,20.84,28.04,-47,backhand
53,0.09,-0.12,1.06,0.49,8.42,-3.85,20.67,28.64,-46.26,backhand
53,0.07,-0.1,1.17,30.03,16.24,-10.25,21.29,28.97,-45.39,backhand
53,0.06,-0.14,1.19,57.01,48.03,-19.29,21.52,30.05,-44.45,backhand
53,0.08,-0.17,1.23,74.16,80.69,-26.25,22.73,32.39,-42.24,backhand
53,0.11,-0.32,1.17,50.96,104.55,-33.45,24.69,33.97,-40.39,backhand
53,0.11,-0.41,1.07,150.88,146.42,-20.57,26.98,35.42,-37.21,backhand
53,0.19,-0.53,0.95,82.52,174.13,-21.85,29.28,37.71,-29.83,backhand
53,0.21,-0.54,0.77,160.77,216.92,-5.49,31.35,39.47,-23.03,backhand
53,0.19,-0.6,0.53,242.43,251.46,25.7,32.32,40.63,-11.99,backhand
53,0.08,-0.49,0.39,298.65,275.39,80.99,30.97,39.58,0.4,backhand
53,-0.22,-0.24,0.25,297.3,337.65,120.97,26.22,32.45,12.85,backhand
53,-0.73,-0.01,-0.9,174.19,392.7,170.96,16.93,22.66,23.01,backhand
53,-0.69,0.12,-1.25,72.2,213.99,189.88,-6.88,17.18,26.49,backhand
53,-0.76,0.68,-1.52,8.67,164.06,130.74,-13.02,17.25,23.01,backhand
53,-0.47,0.52,-1.66,-13.49,39.18,45.9,-15.44,18.1,21.59,backhand
53,-0.16,0.23,-1.14,2.56,14.65,9.4,-16.49,18.19,21.03,backhand
53,-0.05,0.2,-1.29,-5.8,14.47,-2.01,-16.46,18.25,20.28,backhand
53,-0.13,0.09,-1.19,-1.65,-1.59,-13.31,-16.53,18.21,19.85,backhand
53,-0.12,0.1,-1.12,-1.77,-14.34,-14.1,-16.06,18.44,18.32,backhand
53,-0.07,-0.08,-0.98,-2.32,-15.32,-14.1,-15.54,18.04,20.59,backhand
53,-0.04,-0.06,-0.99,1.59,-8.48,-8,-15.32,18.64,20.78,backhand
53,-0.06,-0.05,-0.99,-4.15,-7.81,-8.61,-15.25,18.47,21.81,backhand
53,-0.03,-0.1,-0.98,-4.7,-3.48,-5.68,-14.4,18.95,20.94,backhand
53,-0.04,-0.06,-1.04,0.67,-6.59,-2.26,-14.54,18.8,21.39,backhand
53,-0.04,-0.03,-0.98,1.89,-3.36,-5.49,-14.69,18.79,22.4,backhand
53,-0.03,-0.06,-1.01,-5.68,-5.98,-3.3,-14.45,19.19,22.2,backhand
53,-0.01,-0.02,-0.99,-2.75,-6.9,-5.98,-13.67,19.47,21.97,backhand
53,0,-0.06,-1.01,-1.04,-1.04,-2.56,-13.75,19.3,22.2,backhand
54,0.11,-0.28,0.8,35.34,7.45,-5.68,22.83,35.57,-41.88,backhand
54,0.1,-0.43,1.06,82.34,10.86,-7.08,22.53,37.49,-41.96,backhand
54,0.13,-0.43,0.95,121.89,18.68,-4.21,23.14,40.56,-39.05,backhand
54,0.14,-0.6,0.92,82.15,31.43,-1.83,23.28,43.24,-35,backhand
54,0.13,-0.71,1.01,17.52,43.21,-4.39,24.49,43.19,-35.36,backhand
54,0.11,-0.58,1.14,91.67,89.42,3.78,26.94,43.26,-31.77,backhand
54,0.09,-0.72,1.08,73,147.71,5.92,29.35,42.61,-25.4,backhand
54,0.06,-0.59,1.19,133.48,228.45,10.93,31.7,41.54,-16.05,backhand
54,-0.09,-0.66,1.01,229.68,349.61,27.1,30.21,40.86,-1.43,backhand
54,-0.91,-0.69,1.43,262.08,518.68,96.92,22.61,36.89,16.55,backhand
54,-1.86,0.21,-1.3,385.56,599.55,124.94,0.09,32.23,30.91,backhand
54,-1.29,0.73,-2.46,19.84,165.47,203.37,-13.43,30.65,28.23,backhand
54,-0.32,0.44,-1.32,32.04,35.46,32.29,-12.49,29.44,25.23,backhand
54,0.03,-0.15,-1.01,15.01,-0.73,16.05,-12.84,27.22,24.44,backhand
54,0.06,-0.04,-1.07,23.44,2.32,5.25,-13.12,26.99,24.91,backhand
54,0,-0.04,-1.13,4.03,9.83,13.37,-13.49,26.12,23.67,backhand
54,0,-0.12,-1.07,8.36,3.23,-0.43,-13.16,25.59,23.33,backhand
54,0,-0.13,-1.04,16.66,-2.08,-2.14,-12.96,26.12,24.84,backhand
54,0.03,-0.18,-0.99,2.93,0,-0.67,-13.46,25.39,24.68,backhand
54,0.03,-0.25,-0.95,0.24,0.79,-0.49,-13.24,24.54,22.66,backhand
54,0.02,-0.15,-0.98,11.11,-0.55,2.99,-13.11,25.34,23.65,backhand
54,0.02,-0.19,-0.92,5.43,-1.28,-1.22,-13,25.22,23.47,backhand
54,0.03,-0.14,-1.01,-0.92,4.09,0.37,-13.09,24.67,23.88,backhand
54,0.02,-0.16,-1.02,0.92,4.58,2.75,-13.43,24.55,23.93,backhand
54,0.01,-0.17,-0.99,4.94,3.54,-1.04,-13.01,24.65,22.58,backhand
54,0.02,-0.16,-1,1.34,0.73,1.1,-12.89,24.73,23.34,backhand
54,0.01,-0.15,-1,5.98,2.2,3.91,-13.46,24.39,23.57,backhand
54,0,-0.09,-1.01,-1.83,-1.22,0.92,-13.17,23.62,24.13,backhand
54,0.02,-0.14,-0.99,3.54,-0.98,0.37,-13.01,23.93,24.43,backhand
54,0.02,-0.11,-1,3.72,0.49,-0.06,-12.61,23.18,24.24,backhand
55,0.17,-0.31,0.92,69.95,16.78,5.25,23.99,35.42,-41.65,backhand
55,0.16,-0.4,1.03,43.15,22.22,-1.65,24.17,37.77,-40.81,backhand
55,0.17,-0.43,1.08,82.7,47.97,-0.43,25.21,38.99,-39.6,backhand
55,0.2,-0.48,1.07,54.02,73.67,-2.38,25.93,40.6,-37.16,backhand
55,0.24,-0.61,1.01,54.63,102.6,0.37,28.08,40.82,-34.69,backhand
55,0.28,-0.62,1.01,75.81,134.58,7.63,30.04,39.88,-28.77,backhand
55,0.26,-0.53,0.89,138.67,189.88,15.38,32.4,39.66,-21.83,backhand
55,0.31,-0.59,0.66,148.32,223.39,23.99,32.85,39.6,-10.95,backhand
55,0.23,-0.57,0.33,172.42,258.79,29.42,31.97,37.99,0.29,backhand
55,0.19,-0.69,-0.04,78.74,250.61,52.31,27.32,35.45,10.83,backhand
55,0.09,-0.58,-0.39,150.33,260.68,65.49,20.78,33.58,18.64,backhand
55,0.07,-0.63,-0.63,95.52,197.02,109.5,12.23,30.74,26.43,backhand
55,-0.16,-0.13,-0.67,135.01,230.83,128.23,5.62,28.58,27.5,backhand
55,-0.36,0.09,-1.17,65.92,207.34,123.11,-0.35,24.35,26.66,backhand
55,-0.41,0.49,-1.38,14.71,149.29,68.79,-6.54,22.74,23.96,backhand
55,-0.29,0.32,-1.56,6.96,61.95,14.1,-10.94,22.16,22.66,backhand
55,-0.08,0.12,-1.23,-9.46,7.2,-6.84,-13.31,21.64,21.61,backhand
55,0.04,-0.03,-1.14,-10.8,-1.4,-8.73,-14.94,22.25,21.89,backhand
55,0.02,0,-1.11,3.48,2.75,-6.41,-14.28,23.08,20.17,backhand
55,-0.04,-0.07,-1.13,2.62,-5.68,-8.67,-14.22,22.11,19.96,backhand
55,-0.03,-0.12,-1.05,-0.12,-13.79,-10.01,-13.49,22.58,21.08,backhand
55,0.01,-0.13,-0.94,-0.92,-13.37,-9.03,-13.06,21.8,21.2,backhand
55,0.02,-0.15,-0.95,0.49,-8.79,-10.74,-12.5,21.5,23.08,backhand
55,0.03,-0.14,-0.95,-2.56,-7.51,-5.68,-11.83,21.42,22.13,backhand
55,0.03,-0.14,-1,-4.27,-4.52,-4.27,-12.12,22.03,21.92,backhand
55,0.04,-0.13,-0.99,2.44,-4.88,-2.99,-11.63,22.01,22.84,backhand
55,0.05,-0.14,-0.97,3.97,-0.98,-0.24,-11.89,21.62,22.16,backhand
55,0.03,-0.1,-1,-5.62,-2.75,0.85,-12.05,22.46,22.84,backhand
55,0.04,-0.14,-1.02,-2.32,-8.06,0.61,-11.6,22.33,21.74,backhand
55,0.07,-0.1,-0.98,-2.75,-4.7,2.26,-10.58,22.35,22.62,backhand
56,0.06,-0.11,1.05,19.78,3.97,2.44,20.37,27.94,-47.75,backhand
56,0.07,-0.1,1.06,38.82,8.06,-0.18,20.59,28.43,-47.62,backhand
56,0.08,-0.17,1.16,26.98,21.85,-7.39,20.42,29.63,-47.89,backhand
56,0.07,-0.16,1.17,53.83,43.52,-3.3,21.08,30.46,-47.13,backhand
56,0.1,-0.13,1.22,-4.64,50.54,-19.65,22.94,32.08,-45.5,backhand
56,0.08,-0.15,1.11,36.8,89.48,-35.46,26.84,32.15,-40.53,backhand
56,0.13,-0.06,1.48,-1.34,121.15,-70.31,29.2,33.15,-37.26,backhand
56,0.05,-0.27,0.96,56.95,211.24,-92.29,31.48,37.01,-28.5,backhand
56,0.22,-0.22,0.84,18.92,196.53,-112.92,31.01,41.03,-22.28,backhand
56,0.19,-0.35,0.54,172.67,236.45,-129.09,28.87,46.44,-13.4,backhand
56,0.25,-0.38,0.28,261.78,229,-85.82,23.9,49.27,-2,backhand
56,0.13,-0.39,0.12,320.31,273.68,-25.82,17.48,46.26,12.37,backhand
56,-0.21,-0.1,0.01,380.25,302.49,19.84,9.11,37.62,23.29,backhand
56,-0.56,-0.23,-1.53,177.98,320.5,40.83,-2.88,30.68,28.32,backhand
56,-0.45,-0.11,-1.84,68.97,106.51,112.92,-8.73,28.58,26.62,backhand
56,-0.14,0.14,-1.36,27.59,52.92,48.77,-9.46,27.36,23.29,backhand
56,0.01,0.11,-1.32,11.11,23.01,14.53,-10.9,26.5,23.12,backhand
56,0.1,0,-1.17,-1.77,2.5,-3.54,-11.12,26.43,23.57,backhand
56,0.11,-0.23,-1.15,-2.26,-0.92,-7.08,-11.72,26.4,23.96,backhand
56,0.07,-0.21,-1.05,13.73,-6.53,-2.01,-11.34,26.26,23.22,backhand
56,0.07,-0.18,-0.94,-7.51,-8.79,2.99,-10.68,26.53,22.11,backhand
56,0.06,-0.22,-0.96,-3.3,-2.81,-0.92,-10.45,26.84,24,backhand
56,0.08,-0.24,-0.98,0.18,-0.37,-0.37,-10.31,26.89,23.85,backhand
56,0.09,-0.24,-0.97,-4.64,-0.49,0.37,-10.71,26.72,22.92,backhand
56,0.08,-0.23,-1.01,-8,-1.4,1.53,-10.62,27.06,23.24,backhand
56,0.09,-0.23,-0.97,-7.57,-2.14,4.33,-10.05,27.58,23.62,backhand
56,0.09,-0.24,-0.98,-1.53,-1.16,2.69,-10.03,27.94,24.39,backhand
56,0.08,-0.23,-1.03,-7.81,-3.36,1.89,-10.4,27.5,24.76,backhand
56,0.09,-0.21,-0.99,-8.42,-6.04,1.16,-9.68,28.2,23.24,backhand
56,0.09,-0.22,-1.08,-20.57,-12.08,0.61,-10.06,28.41,24.56,backhand
57,0.16,-0.2,1.01,14.65,-12.88,-12.45,22.49,32.18,-45.04,backhand
57,0.11,-0.23,0.98,39.25,-24.9,-25.39,22.01,33.65,-44.75,backhand
57,0.06,-0.32,1.15,68.6,-14.89,-30.15,20.61,36.08,-43.81,backhand
57,-0.06,-0.44,1.13,149.78,0,-35.83,18.75,40.41,-43.19,backhand
57,-0.07,-0.72,1.37,129.03,69.58,3.11,20.52,44.34,-39.75,backhand
57,-0.2,-0.64,1.72,231.14,171.2,86.12,24.44,45.02,-33.56,backhand
57,-0.37,-1.01,1.27,271.55,296.81,131.9,31.42,42.57,-19.24,backhand
57,-0.96,-1.71,1.75,361.33,444.52,336.12,33.74,34.2,-0.06,backhand
57,-2.9,0.37,1.71,229.49,726.14,463.01,23.44,14.67,21.81,backhand
57,-2.15,0.97,-4,-59.75,527.77,137.08,-13.65,17.52,29.74,backhand
57,-0.35,0.73,-0.34,-43.46,-118.23,80.08,-17.07,23.66,27.05,backhand
57,0.22,-0.29,-0.81,20.63,18.43,-2.5,-13.26,23.69,27.25,backhand
57,-0.09,-0.01,-1.22,13.67,31.68,30.4,-13.61,23.9,27.58,backhand
57,-0.01,0.02,-1.03,20.87,1.89,21.67,-13.76,23.12,26.89,backhand
57,0.03,0.06,-1,8.61,11.54,13.43,-13.05,23.12,25.76,backhand
57,0,-0.04,-1.09,7.32,12.51,8.36,-13.37,22.99,24.66,backhand
57,-0.02,-0.08,-1.1,5.43,5.98,12.02,-13.05,23.08,24.3,backhand
57,0.01,-0.01,-1.02,2.5,-6.23,7.93,-12.83,22.33,24.24,backhand
57,0.02,-0.06,-1,-2.2,0.61,0.06,-12.23,22.38,24.39,backhand
57,0,-0.04,-1.03,-1.77,-1.16,2.62,-12.94,22.27,24.83,backhand
57,0.01,-0.06,-1,2.14,1.22,-2.87,-12.76,23.07,25.29,backhand
57,0.01,-0.08,-1.02,-3.48,-0.12,-1.71,-12.66,22.69,25.24,backhand
57,0.01,-0.05,-1.04,-1.34,-1.1,-4.15,-12.52,22.96,24.84,backhand
57,0.03,-0.11,-1,-6.96,-5.98,-1.83,-12.82,22.89,25.21,backhand
57,0.03,-0.12,-1,-3.11,-1.46,-3.97,-12.56,23.39,24.84,backhand
57,0.04,-0.1,-0.99,0.55,-4.52,-2.01,-11.71,23.13,24.67,backhand
57,0.04,-0.13,-0.97,-6.47,-1.04,-0.73,-11.73,23.22,24.62,backhand
57,0.04,-0.09,-1,-4.64,-1.28,-1.04,-11.9,23.54,25.22,backhand
57,0.03,-0.1,-1,-0.37,-0.85,-2.01,-11.84,23.97,25.43,backhand
57,0.04,-0.11,-1.01,-1.65,0.98,-0.73,-11.35,23.68,24.32,backhand
58,0.1,-0.27,0.93,16.72,-8.61,0.67,22.56,34.64,-44.18,backhand
58,0.11,-0.33,1.02,20.51,-11.23,0.43,21.83,34.86,-44.34,backhand
58,0.1,-0.29,0.97,41.26,-2.26,-3.42,21.39,35.55,-43.66,backhand
58,0.11,-0.41,0.93,49.99,-6.41,-7.08,21.2,37.6,-43.76,backhand
58,0.08,-0.39,0.93,67.32,5.49,-1.95,20.19,39.56,-42.63,backhand
58,0.07,-0.5,0.94,61.83,4.46,-6.84,20.21,41.24,-41.76,backhand
58,0.08,-0.6,1.01,53.83,24.84,3.23,20.29,42.79,-38.34,backhand
58,0.08,-0.6,0.98,66.96,46.63,2.81,21.07,43.96,-38.79,backhand
58,0.12,-0.69,0.95,41.2,69.7,9.95,23,44.56,-36.73,backhand
58,0.14,-0.85,1,112.98,91.92,24.84,25.43,44.34,-33.31,backhand
58,0.21,-0.74,0.72,98.69,110.96,45.96,28.1,43.73,-28.12,backhand
58,0.28,-0.81,0.65,94.12,134.16,58.11,30.52,43.26,-22.07,backhand
58,0.29,-0.71,0.33,123.41,134.95,76.35,32.01,42.15,-16.39,backhand
58,0.38,-0.77,0.32,101.38,147.28,77.03,33.39,39.5,-6.21,backhand
58,0.35,-0.53,0.16,115.6,190.86,99.79,33.62,32.58,7.81,backhand
58,0.37,-0.54,-0.18,90.21,207.28,76.9,27.28,29.3,15.41,backhand
58,0.29,-0.48,-0.42,116.76,226.07,95.28,21.15,25.45,23.06,backhand
58,0.21,-0.31,-0.52,84.17,223.82,98.69,13.23,23.32,25.93,backhand
58,0.05,-0.1,-0.88,74.04,234.31,99.06,4.68,22.14,28.09,backhand
58,-0.07,-0.2,-1.08,12.27,178.59,104.74,-1.67,22.94,28.45,backhand
58,-0.08,0.16,-1.3,0.92,116.82,79.47,-6.27,23.73,25.88,backhand
58,-0.05,0.04,-1.34,3.91,68.54,40.28,-8.81,23.65,25.2,backhand
58,0.01,0.01,-1.2,11.05,19.65,16.97,-9.91,23.68,24.91,backhand
58,0.07,-0.1,-1.04,8.12,21.18,11.66,-10.36,23.27,23.84,backhand
58,0.08,-0.01,-1.05,10.93,16.05,2.93,-10.68,23.02,22.69,backhand
58,0.04,-0.11,-1.08,1.28,9.7,2.69,-11.23,22.53,22.92,backhand
58,0.03,-0.08,-1.05,-0.61,0.73,-0.12,-11.23,22.83,23.11,backhand
58,0.02,-0.14,-1.03,-2.62,1.65,0,-11.73,22.89,23.39,backhand
58,0.03,-0.13,-1.02,0.06,-2.56,-1.59,-11.16,23.07,23.27,backhand
58,0.04,-0.15,-0.99,-0.49,-1.04,1.59,-11.67,22.94,23.01,backhand
59,-0.05,0.35,1.3,11.05,-108.89,52.73,28.47,26.31,-41.82,backhand
59,0.06,0.02,1.54,-29.72,-67.63,5.86,25.1,24.8,-46.14,backhand
59,0.05,-0.05,1,31.37,-14.95,-7.2,23.46,27.48,-45.25,backhand
59,0.01,-0.24,1.53,-77.58,-31.68,-19.1,22.55,27.95,-47.03,backhand
59,0.07,0.03,0.91,62.19,27.4,-2.93,22.56,28.83,-47.55,backhand
59,0.16,-0.2,0.96,-8.67,-16.6,-8.85,23.13,29.26,-47.88,backhand
59,0.13,-0.15,1.06,1.53,-5.55,4.76,22.45,28.94,-48.24,backhand
59,0.13,-0.1,1.03,42.05,-1.22,-0.49,22.78,30.09,-46.85,backhand
59,0.11,-0.16,1.13,68.79,10.01,-0.06,22.05,31.45,-45.68,backhand
59,0.09,-0.28,1.27,162.35,45.96,0.92,22.39,35.08,-44.73,backhand
59,0.09,-0.45,1.33,156.74,97.72,12.02,25.72,38.76,-40.14,backhand
59,0.1,-0.56,1.33,149.05,154.54,13.67,29.03,39.54,-33.09,backhand
59,0.16,-0.83,1.07,178.59,215.03,39.37,33.03,38.98,-22.36,backhand
59,0.07,-0.73,0.73,225.46,265.69,90.52,34.2,38.05,-9.05,backhand
59,-0.03,-0.62,0.52,181.27,289.55,142.27,33.25,33.13,4.79,backhand
59,-0.39,-0.49,0.55,214.66,378.17,195.8,27.44,26.86,18.3,backhand
59,-1.27,0.04,0.08,191.77,500.37,271.36,13.59,18.4,27.01,backhand
59,-1.36,0.73,-2.04,14.16,396.42,186.71,-5.68,19.04,28.66,backhand
59,-1.26,0.67,-2.47,-50.48,81.36,68.12,-15.21,21.83,23.46,backhand
59,-0.35,0.25,-1.25,-34.61,-67.87,-2.26,-15.16,23.38,21.97,backhand
59,0.16,-0.08,-0.83,-15.87,-29.3,-7.14,-13.71,24.32,22.51,backhand
59,0.05,-0.1,-0.98,-6.9,2.44,3.23,-13.46,23.68,22.49,backhand
59,-0.06,0,-1.1,3.36,-8.24,3.11,-13.05,24.5,22.44,backhand
59,0,-0.07,-0.93,4.76,-5.49,-5.13,-12.46,24.44,22.36,backhand
59,-0.01,-0.12,-1.01,-3.36,-4.58,-3.17,-12.11,24.29,21.95,backhand
59,0.02,-0.13,-1,4.52,-7.26,-7.87,-12,24.11,23.19,backhand
59,0.07,-0.19,-0.93,-1.28,-3.54,-0.98,-12.01,23.65,22.45,backhand
59,0.04,-0.12,-0.97,-8.18,-1.46,-1.53,-11.3,23.78,22.4,backhand
59,0.02,-0.17,-1.04,6.16,-1.46,-3.11,-11.29,23.95,23.1,backhand
59,0.03,-0.12,-1,-0.18,-4.27,-0.06,-11.58,24.04,23.38,backhand
60,0.11,-0.12,1.13,-9.4,-12.15,6.71,22.86,29.42,-47.73,backhand
60,0.1,-0.09,0.9,39.06,-2.75,2.44,22.33,30.31,-46.62,backhand
60,0.2,-0.19,1.03,25.15,4.88,-2.62,22.78,32.14,-45.94,backhand
60,0.16,-0.22,0.92,27.47,9.95,-3.17,22.42,32.81,-45.5,backhand
60,0.15,-0.26,0.99,33.57,4.88,-2.99,22.83,33.37,-45.2,backhand
60,0.13,-0.29,1.15,40.16,7.63,0.43,22.75,34.28,-45.02,backhand
60,0.14,-0.29,1.13,124.82,45.9,-1.1,23.36,36.1,-43.37,backhand
60,0.17,-0.57,1.5,118.53,75.2,0.31,24.87,39.67,-40.05,backhand
60,0.19,-0.73,1.21,182.68,171.75,25.57,28.43,40.53,-34.02,backhand
60,0.23,-0.82,0.95,151.25,197.39,47.67,32.6,39.5,-23.57,backhand
60,0.14,-0.76,0.65,186.28,244.93,98.69,33.84,38.27,-11.46,backhand
60,0.06,-0.96,0.69,273.99,248.17,145.32,33.78,35.19,2.69,backhand
60,-0.36,-0.41,0.46,303.89,312.56,280.94,31.2,24.26,13.49,backhand
60,-0.82,-0.09,0.24,103.21,370.61,321.35,21.62,11.87,21.94,backhand
60,-1.43,1.21,-0.82,-50.11,436.22,260.31,5.4,8.47,25.85,backhand
60,-1.65,0.8,-3.86,-83.25,153.63,41.2,-10.63,14.36,24.13,backhand
60,-0.2,0.67,-0.91,-18.37,-153.99,-14.65,-15.47,17.96,22,backhand
60,0.37,-0.23,-0.53,-22.52,-26.61,-36.93,-10.82,18.14,23.35,backhand
60,0.08,-0.02,-1.11,-2.26,11.96,4.88,-10.68,17.9,22.83,backhand
60,0.03,0.07,-1.08,8.97,-0.49,7.81,-10.97,18.21,23.41,backhand
60,0.08,0.05,-0.86,5.86,-8.12,2.08,-10.67,18.27,24.1,backhand
60,0.06,0.04,-0.96,-0.24,14.28,3.48,-9.83,18.09,24.21,backhand
60,0.03,0.01,-1.04,-3.54,9.77,-1.65,-10.57,18.04,23.39,backhand
60,0.07,-0.04,-1.03,-1.77,4.03,-2.62,-10.53,18.1,23.01,backhand
60,0.08,-0.03,-1.07,-5.8,-0.24,-1.71,-11.06,18.49,23.4,backhand
60,0.06,0.02,-1.07,-2.14,-2.14,0.37,-10.5,18.82,24.04,backhand
60,0.07,0.01,-1.01,-11.11,-10.13,-4.21,-10.45,19.19,23.95,backhand
60,0.08,-0.05,-1.04,-9.16,-8.67,-4.94,-10.38,19.4,24.3,backhand
60,0.09,-0.03,-1,-13.67,-12.21,-6.16,-9.95,20,25,backhand
60,0.1,-0.08,-0.98,-10.62,-9.28,-7.63,-8.89,20.41,24.93,backhand
61,0.23,-0.23,0.89,30.94,11.9,-9.95,23.89,33.08,-44.9,backhand
61,0.22,-0.27,0.9,17.4,1.71,-4.82,24.23,35.25,-44.65,backhand
61,0.21,-0.29,0.93,13.85,-2.93,-5.98,24.19,35.51,-44.82,backhand
61,0.22,-0.31,0.97,4.7,1.22,-1.34,23.93,35.89,-45.03,backhand
61,0.22,-0.28,0.9,15.75,-1.71,-5.13,23.8,36.34,-45.02,backhand
61,0.2,-0.34,0.96,16.97,-5.55,-0.79,23.56,37.05,-45.17,backhand
61,0.22,-0.32,1.2,76.9,24.96,8.61,23.38,37.6,-45.25,backhand
61,0.17,-0.5,1.48,177.43,78.06,10.07,26.68,40.25,-37.99,backhand
61,0.17,-0.61,1.41,173.4,167.54,35.95,31.54,40.65,-27.49,backhand
61,0.16,-0.67,0.91,204.59,216.98,52.55,33.59,40,-13.98,backhand
61,0.13,-0.78,0.78,250.06,262.08,107.18,33,36.8,-1.26,backhand
61,-0.01,-0.69,0.38,229.92,272.95,151.73,29.88,29.21,12.37,backhand
61,-0.2,-0.58,0.19,194.09,297.06,202.51,21.8,20.98,21.8,backhand
61,-0.45,-0.51,-0.12,130.74,281.92,258.97,11.88,15.52,26.7,backhand
61,-1.03,-0.29,0.14,112.79,356.57,363.77,-0.39,11.54,26.31,backhand
