counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
49,-0.4,0.55,0.65,9.89,13.67,-5.19,4.66,-13.88,-41.37,forehand
49,-0.41,0.55,0.71,10.19,4.76,-1.4,4.69,-13.64,-41.58,forehand
49,-0.45,0.59,0.7,4.58,7.26,2.56,5.69,-13.32,-41.37,forehand
49,-0.49,0.6,0.73,9.34,11.17,-4.82,5.7,-13.31,-41.98,forehand
50,0.26,-1.11,-0.25,-46.63,-44.31,13.43,-5.05,55.97,-5.75,forehand
50,0.25,-1.06,-0.11,-94.54,-77.09,19.17,-4.04,56.21,-7.45,forehand
50,0.29,-0.92,0.21,-120.12,-41.63,24.6,-2.8,57.24,-16.67,forehand
50,0.29,-0.82,0.27,-62.32,-36.32,4.15,-2.34,58.36,-18.73,forehand
50,0.25,-0.89,0.43,-32.04,-41.26,-6.41,-2.99,58.07,-20.91,forehand
50,0.24,-1,0.34,-64.7,-16.97,-1.95,-3.22,58.68,-23.05,forehand
50,0.26,-1.09,0.26,-44.25,-32.53,0.61,-4.24,58.06,-25.76,forehand
50,0.25,-1.2,0.3,-62.13,-56.15,21.36,-5.08,58.83,-27.08,forehand
50,0.17,-1.2,0.35,-88.87,-69.09,60.06,-5.6,60.22,-30.33,forehand
50,0.12,-1.13,0.43,-125.37,-68.12,78.67,-4.69,60.11,-32.82,forehand
50,-0.07,-1.15,0.42,-156.98,-55.05,144.47,-1.35,59.18,-37.26,forehand
50,-0.12,-0.62,0.63,-119.81,-81.42,170.72,5.88,55.27,-38.73,forehand
50,-0.32,-0.75,0.5,-160.71,-65.31,210.08,12.48,48.24,-40.05,forehand
50,-0.56,-0.54,0.47,-191.28,-69.15,327.39,16.96,36.72,-44.69,forehand
50,-1.05,-0.22,0.17,-288.57,-29.54,471.07,20.07,19.29,-46.15,forehand
50,-1.45,0.14,0.41,-330.32,-8.67,520.32,14.54,-2.34,-45.23,forehand
50,-1.52,1.34,0.22,-88.99,46.14,373.47,5.03,-11.63,-42.5,forehand
50,-1.3,0.85,0.43,-32.04,-0.18,123.05,0.73,-13.98,-39.72,forehand
50,-1.08,1.28,0.6,103.21,48.83,19.35,-2.11,-12.96,-42.22,forehand
50,-0.68,0.47,0.6,48.52,30.88,-42.18,-0.4,-10.49,-43.95,forehand
50,-0.55,0.31,0.91,17.7,-22.28,-8.67,-0.89,-10.22,-45.34,forehand
50,-0.57,0.42,0.94,12.27,8.85,-2.38,-0.38,-9.28,-45.4,forehand
50,-0.6,0.56,0.67,-0.73,7.02,-2.44,0.01,-8.98,-45.31,forehand
50,-0.54,0.49,0.73,-0.67,-0.37,-15.01,-0.05,-9.06,-44.86,forehand
50,-0.46,0.42,0.8,5.8,2.93,-17.88,0.67,-9.51,-44.6,forehand
50,-0.4,0.38,0.85,1.59,5.49,-13.55,1.34,-9,-44.86,forehand
50,-0.42,0.4,0.77,-1.95,8.18,-6.9,2.29,-8.61,-44.93,forehand
50,-0.42,0.4,0.79,-2.93,5.37,-4.27,2.06,-8.89,-45.07,forehand
50,-0.45,0.42,0.76,1.04,7.02,-2.93,2.47,-9.72,-45.03,forehand
50,-0.46,0.43,0.8,1.53,3.11,-3.42,3.56,-8.76,-45.1,forehand
1,0.32,-0.79,0.53,1.53,1.1,-7.26,0.17,56.05,-26,forehand
1,0.31,-0.82,0.52,4.46,-0.12,-3.11,-0.29,55.7,-26.45,forehand
1,0.32,-0.79,0.53,-1.46,0.85,-1.95,-1.07,56.2,-26.31,forehand
1,0.32,-0.82,0.52,0.31,0.79,-2.08,-0.28,56.38,-26.06,forehand
1,0.33,-0.8,0.5,1.89,-1.04,-1.65,-0.78,55.96,-24.82,forehand
1,0.33,-0.78,0.57,-6.65,-0.18,-4.09,-1.15,56.56,-26.54,forehand
1,0.36,-0.76,0.62,-3.3,2.01,-7.02,-1.25,56.24,-26.49,forehand
1,0.45,-0.86,0.62,0.67,3.48,-21.48,-1.95,56.73,-25.84,forehand
1,0.59,-1.1,0.73,-1.83,-3.42,-19.04,-2.88,56.46,-25.45,forehand
1,0.64,-1.31,0.6,7.51,11.05,3.05,-2.83,56.99,-26.33,forehand
1,0.57,-1.51,0.31,9.46,2.93,49.38,-1.9,56.86,-25.95,forehand
1,0.34,-1.73,-0.08,-143.25,-6.41,97.23,0.2,57.09,-27.1,forehand
1,-0.64,-3.34,-1.2,-478.09,16.66,236.76,4.79,50.18,-37.62,forehand
1,-2.82,-1.93,-1.56,-460.45,-151.18,612.06,12.12,31.35,-48.69,forehand
1,-2.78,1.78,-0.92,-215.15,-227.42,475.77,10.73,15.63,-50.9,forehand
1,-2.34,3.37,0.23,-242.37,-170.78,414.31,0.87,2.16,-49.58,forehand
1,-1.14,3.14,1.34,13,-10.99,108.46,-11.32,2.71,-50.85,forehand
1,-0.45,1.23,0.79,78.8,30.09,28.93,-11.52,4.57,-51.11,forehand
1,-0.46,0.53,0.77,1.83,56.21,-52.43,-8.37,4.3,-52.53,forehand
1,-0.44,0.51,0.46,28.87,41.56,-42.42,-4.24,4.49,-52.23,forehand
1,-0.49,0.33,0.65,13.31,24.23,-30.15,-2.83,4.17,-53.08,forehand
1,-0.41,0.5,0.66,22.89,10.99,-18.25,-0.92,3.71,-51.71,forehand
1,-0.39,0.47,0.79,7.75,3.36,-15.56,0.06,3.74,-51.89,forehand
1,-0.39,0.53,0.83,8.48,5.43,-13.06,0.81,3.21,-51.61,forehand
1,-0.37,0.5,0.78,22.71,6.84,-10.19,2,3.43,-53.03,forehand
1,-0.34,0.54,0.78,13.55,5.19,-9.09,2.25,4.06,-52.45,forehand
1,-0.31,0.43,0.76,10.31,5.92,-11.96,3.38,4.13,-51.99,forehand
1,-0.3,0.43,0.78,4.27,0.43,-6.53,3.53,4.87,-51.45,forehand
1,-0.3,0.42,0.8,-1.16,-0.98,-5.55,3.94,5.1,-51.4,forehand
1,-0.3,0.44,0.82,-3.05,0.18,1.46,3.81,5.13,-52.65,forehand
2,0.08,-0.71,0.59,-5.43,-2.56,-2.32,-9.18,53.11,-30.92,forehand
2,0.09,-0.77,0.64,3.66,-9.22,-8.85,-10.01,53.02,-31.01,forehand
2,0.09,-0.79,0.68,-3.78,-5.74,-8.54,-10.33,52.12,-31.53,forehand
2,0.11,-0.87,0.65,-1.04,-5.62,-4.82,-10.95,52.1,-31.37,forehand
2,0.14,-0.8,0.62,-6.77,-9.64,0.98,-11.08,52.03,-31.62,forehand
2,0.42,-0.97,0.74,-21.24,-24.48,1.04,-11.6,52.03,-31.43,forehand
2,0.61,-1.62,1.03,17.4,-38.09,12.15,-11.65,51.31,-31.15,forehand
2,0.07,-3.05,0.64,-193.36,63.29,54.63,-11.58,51.81,-31.13,forehand
2,-2,-4,-2.02,-478.94,70.62,399.6,-7.73,46.23,-41.04,forehand
2,-4,-0.53,-1.36,-254.21,-187.74,792.97,2.17,34.25,-50.57,forehand
2,-3.99,3.73,-0.19,-326.84,-199.4,684.33,9.88,21.23,-49.87,forehand
2,-1.92,2.75,0.98,-126.89,-27.89,266.91,0.12,3.67,-50.99,forehand
2,-0.65,1.68,0.44,5.31,87.83,52.31,-5.6,4.06,-51.71,forehand
2,-0.43,0.92,0.41,-4.46,52.8,-38.7,-2.25,5.07,-50.26,forehand
2,-0.36,0.28,0.37,3.17,29.72,-55.73,-0.74,4.36,-50.29,forehand
2,-0.47,0.45,0.94,7.69,-3.05,-35.1,1.5,4.55,-50.04,forehand
2,-0.47,0.33,0.93,17.03,20.02,-32.1,2.4,3.7,-50.23,forehand
2,-0.35,0.33,0.64,22.16,13.18,-13.06,3.52,4.66,-51.26,forehand
2,-0.38,0.38,0.73,10.19,-4.88,-6.16,4.05,5.55,-52.25,forehand
2,-0.36,0.39,0.84,5.8,-2.38,0.98,4.43,5.07,-51.1,forehand
2,-0.36,0.5,0.86,5.8,0.31,4.21,4.58,5.49,-51.93,forehand
2,-0.35,0.44,0.81,6.47,0.85,-1.53,3.91,5.6,-52.22,forehand
2,-0.35,0.49,0.86,7.63,2.14,-1.28,3.93,5.55,-51.1,forehand
2,-0.34,0.39,0.83,1.22,1.65,-7.57,3.99,6.04,-52.14,forehand
2,-0.34,0.42,0.83,10.38,-0.79,-3.91,3.99,5.58,-51.46,forehand
2,-0.33,0.42,0.85,6.9,4.03,-6.41,3.96,6.69,-51.57,forehand
2,-0.32,0.43,0.85,10.38,4.82,-5.92,4.28,6.59,-52.36,forehand
2,-0.33,0.45,0.87,9.09,7.26,-12.7,4.87,7.14,-51.86,forehand
2,-0.32,0.41,0.85,16.42,10.38,-14.16,5.14,6.82,-51.76,forehand
2,-0.29,0.39,0.81,11.84,7.57,-16.36,5.43,8.2,-51.88,forehand
3,0.19,-0.96,0.54,4.76,1.83,-13.98,-9.14,54.41,-28.82,forehand
3,0.17,-0.91,0.63,-2.81,-1.28,-9.7,-9.05,53.77,-29.44,forehand
3,0.15,-0.9,0.59,-3.3,1.04,-0.12,-9.52,53.78,-29.8,forehand
3,0.12,-0.82,0.57,-2.2,-2.32,-2.08,-9.89,54.15,-29.42,forehand
3,0.1,-0.78,0.63,-4.09,-6.16,-0.67,-10.19,53.81,-29.88,forehand
3,0.09,-0.7,0.73,-9.46,-3.97,-9.03,-10.08,53.23,-29.05,forehand
3,0.18,-0.71,0.67,-9.64,-2.5,-16.48,-10.66,53.05,-29.93,forehand
3,0.38,-0.9,0.87,-16.6,-3.11,-26.86,-11.23,52.91,-30.36,forehand
3,0.5,-1.61,0.56,19.17,2.81,-14.95,-12.26,52.99,-30.49,forehand
3,-0.02,-3.23,0.59,-118.77,20.75,43.09,-12.05,51.98,-30,forehand
3,-1.58,-4,-1.06,-399.6,141.91,306.15,-1.62,43.19,-43.69,forehand
3,-4,-2.38,-0.96,-366.76,-4.82,751.34,11.35,29.99,-49.99,forehand
3,-4,3.27,-1.2,-293.76,-27.47,750.37,13.07,7.23,-45.09,forehand
3,-1.56,3.58,-0.89,-55.05,-23.38,302.25,5.92,-2.7,-42.94,forehand
3,-0.85,1.6,0.37,-21.91,-59.57,76.29,1.49,-5.46,-43.14,forehand
3,-0.54,0.7,0.8,26.79,-35.16,-36.99,0.62,-4.88,-43.52,forehand
3,-0.47,0.56,0.93,53.1,13.92,-40.71,1.29,-3.98,-44.53,forehand
3,-0.36,0.71,0.61,45.72,17.52,-36.38,3.14,-2.51,-45.58,forehand
3,-0.39,0.6,0.75,52.37,14.71,-27.71,3.31,-0.65,-46.04,forehand
3,-0.37,0.55,0.77,40.47,13.24,-13.92,4.04,1.67,-45.76,forehand
3,-0.31,0.46,0.74,17.27,6.65,-5.49,4.08,2.77,-46.68,forehand
3,-0.25,0.52,0.71,-0.18,-4.88,-3.72,4.96,2.69,-46.78,forehand
3,-0.27,0.48,0.79,2.44,-6.1,4.94,5.16,2.23,-47.51,forehand
3,-0.29,0.61,0.79,3.3,-4.7,11.11,4.57,2.01,-47.2,forehand
3,-0.31,0.61,0.8,4.94,-0.79,2.87,4.53,1.53,-48.08,forehand
3,-0.3,0.6,0.76,10.19,3.36,0.37,4.58,2.53,-47.68,forehand
3,-0.29,0.51,0.79,5.13,-0.18,-6.84,4.16,2.25,-47.67,forehand
3,-0.28,0.51,0.77,3.91,0.92,-1.1,4.57,2.72,-48.18,forehand
3,-0.29,0.54,0.78,1.53,-1.77,-3.48,4.86,2.37,-48.03,forehand
3,-0.29,0.55,0.81,2.38,0.61,-3.97,4.57,2.34,-48.33,forehand
4,0.09,-1.01,0.35,-0.73,4.64,-5.13,-10.42,58.02,-18.2,forehand
4,0.08,-0.99,0.29,2.26,4.27,-3.97,-10.69,57.7,-18.8,forehand
4,0.08,-1,0.34,-1.46,-1.1,-4.15,-10.52,57.95,-18.86,forehand
4,0.1,-0.94,0.33,-4.94,2.44,-6.84,-11.02,57.58,-19.08,forehand
4,0.13,-1.01,0.29,-0.85,-4.39,-10.07,-11.61,57.69,-19.93,forehand
4,0.27,-1.14,0.29,-10.25,-13,-3.91,-11.99,57.67,-18.88,forehand
4,0.53,-1.64,0.16,-34.55,-32.71,22.16,-12.35,57.64,-20.98,forehand
4,0.06,-2.33,0.26,-301.94,-46.33,67.02,-11.21,57.98,-25.85,forehand
4,-0.32,-1.89,-0.13,-292.11,54.08,196.84,-7.67,52.88,-36.91,forehand
4,-0.93,-1.79,-0.75,-434.63,-27.83,306.46,-0.54,45.75,-45.57,forehand
4,-2.34,-1.53,-0.78,-546.51,-11.11,486.08,7.63,29.17,-51.55,forehand
4,-2.95,2.7,-1.22,-432.68,-22.16,533.57,9.62,4.31,-46.15,forehand
4,-1.22,3.02,-0.98,-30.46,53.77,227.17,4.74,-13.57,-36.9,forehand
4,-0.7,1.6,-0.03,-31.37,-4.64,72.75,-3.54,-16.13,-36.95,forehand
4,-0.48,0.49,0.61,38.39,-3.97,-75.01,-1.86,-15.53,-35.74,forehand
4,-0.41,0.52,0.64,47.3,26.67,-37.9,1.65,-13.02,-34.56,forehand
4,-0.39,0.63,0.51,44.86,38.15,-28.63,2.76,-11.66,-36.99,forehand
4,-0.39,0.74,0.37,34.73,16.3,-2.69,3.64,-10.29,-38.28,forehand
4,-0.43,0.7,0.53,18.43,7.87,-7.69,3.56,-9.83,-39.06,forehand
4,-0.38,0.67,0.54,15.14,0.12,5.07,4.22,-9.96,-38.77,forehand
4,-0.39,0.71,0.63,6.77,-1.34,10.5,3.17,-10.21,-40.43,forehand
4,-0.39,0.72,0.6,16.05,3.36,9.34,2.67,-11.08,-41.03,forehand
4,-0.38,0.73,0.57,11.35,2.75,8.3,2.71,-10.23,-42.61,forehand
4,-0.38,0.74,0.59,8.85,1.71,2.5,1.71,-9.88,-42.92,forehand
4,-0.37,0.71,0.61,9.83,1.16,-0.12,1.76,-9.77,-43.29,forehand
4,-0.37,0.69,0.63,5.98,0.37,-2.14,1.99,-9.46,-43.12,forehand
4,-0.38,0.63,0.66,3.97,0.37,-1.77,2.69,-9.86,-44.51,forehand
4,-0.38,0.68,0.63,6.84,2.32,-1.53,1.6,-10.12,-43.97,forehand
4,-0.38,0.65,0.64,7.08,4.21,-4.15,2.19,-9.06,-44.14,forehand
4,-0.37,0.63,0.63,6.47,2.14,-0.98,2.55,-9.29,-43.7,forehand
5,0.15,-1.07,0.54,45.9,7.63,-58.53,-5.94,57.52,-29.27,forehand
5,0.14,-1.1,0.49,5.68,19.47,-42.11,-7.39,56.93,-27.04,forehand
5,0.2,-1.06,0.54,19.41,3.3,-28.63,-8.29,56.56,-28.3,forehand
5,0.2,-1.05,0.53,3.91,-0.43,-12.57,-10.13,56.29,-26.6,forehand
5,0.16,-1,0.58,-3.78,-2.81,-3.6,-9.85,56.02,-27.8,forehand
5,0.21,-0.95,0.5,-6.96,-6.16,-1.4,-10.45,56.64,-28.41,forehand
5,0.37,-1.18,0.46,-6.65,-28.2,0,-10.69,56.31,-28.28,forehand
5,0.24,-1.6,0.62,-34.12,-40.53,30.4,-10.68,56.69,-29.92,forehand
5,0.02,-2.15,0.46,-146.36,6.65,98.88,-10.55,57.04,-29.93,forehand
5,-0.22,-1.83,0.22,-240.36,19.1,203.43,-7.78,55.52,-34.24,forehand
5,-0.66,-1.62,-0.3,-461.85,55.42,289,-0.26,51.54,-40.26,forehand
5,-1.97,-1.22,-0.52,-429.87,63.78,502.2,9.9,36.36,-48.61,forehand
5,-2.01,1.11,-0.94,-358.22,-4.46,497.62,15.97,13.68,-47.39,forehand
5,-1.78,1.61,-0.85,-179.14,68.12,351.68,9.88,-4.14,-39.66,forehand
5,-1.02,1.97,-0.26,-49.01,10.56,108.76,1.92,-14.37,-31.82,forehand
5,-0.64,1.5,0.02,80.57,2.01,2.56,-4.63,-17.94,-31.46,forehand
5,-0.51,0.86,0.44,60.91,11.11,-51.76,-5.64,-18.12,-34.68,forehand
5,-0.45,0.72,0.41,52.86,22.58,-36.56,-3.21,-16.5,-35.64,forehand
5,-0.44,0.72,0.37,36.68,10.31,-22.52,-2,-13.66,-37.98,forehand
5,-0.49,0.71,0.42,19.1,-1.04,-11.78,0.22,-13.49,-39.69,forehand
5,-0.46,0.79,0.48,27.22,-1.4,-5.74,0.13,-13.06,-39.59,forehand
5,-0.42,0.72,0.45,18.62,-0.43,-4.27,0.54,-12.5,-41.14,forehand
5,-0.39,0.72,0.48,14.65,-1.4,3.91,0.44,-12.05,-41.37,forehand
5,-0.39,0.69,0.53,12.45,-7.08,-0.98,0.21,-11.66,-40.33,forehand
5,-0.4,0.72,0.53,6.47,-3.6,6.47,-0.57,-11.74,-41.41,forehand
5,-0.41,0.75,0.53,7.63,-2.5,2.14,-0.63,-11.65,-41.44,forehand
5,-0.42,0.72,0.53,9.22,-2.14,2.81,-0.06,-11.83,-42.81,forehand
5,-0.43,0.75,0.54,0.55,-0.49,-3.23,0.29,-11.73,-41.64,forehand
5,-0.41,0.71,0.52,13.92,1.16,-2.75,0.22,-11.71,-43.02,forehand
5,-0.4,0.71,0.54,4.64,1.4,-2.69,0.59,-11.49,-43.05,forehand
6,0.09,-0.7,0.69,-5.07,-10.31,1.04,-10.51,53.19,-34.03,forehand
6,0.1,-0.73,0.73,1.89,-20.63,5.25,-10.86,53.02,-34.18,forehand
6,0.08,-0.91,0.84,-3.23,-20.75,9.58,-12.24,53.39,-33.78,forehand
6,0.09,-0.88,0.68,-6.41,-8.61,20.63,-11.55,53.82,-34.47,forehand
6,0.12,-0.86,0.64,-20.63,-12.7,27.77,-10.99,53.87,-34.77,forehand
6,0.16,-0.94,0.59,-27.16,-20.08,43.4,-11.02,54.38,-33.48,forehand
6,0.14,-1.04,0.52,-53.71,-42.3,62.13,-11.71,54.88,-35.23,forehand
6,-0.05,-1.37,0.7,-76.11,-61.28,97.6,-10.49,55.53,-36.57,forehand
6,-0.72,-2.25,0.75,-301.88,18.31,182.92,-4.02,52.45,-41.96,forehand
6,-2.7,-3.29,-1.03,-627.93,225.95,609.07,13.12,26.76,-47.29,forehand
6,-3.88,0.75,-0.96,-262.82,-49.32,737.79,12.96,5.03,-44.46,forehand
6,-2.21,1.66,-1.32,13.06,96.92,333.68,3.7,-7.69,-44.08,forehand
6,-1.64,3.06,0.67,-46.08,-119.81,187.62,-4.86,-8.11,-44.32,forehand
6,-0.82,1.37,0.9,67.57,2.44,-68.85,-6.32,-6.19,-44.56,forehand
6,-0.45,-0.05,0.83,55.3,39.98,-102.36,-3.64,-4.76,-46.2,forehand
6,-0.36,0.31,0.43,36.68,25.63,-33.02,-0.33,-3.85,-47.96,forehand
6,-0.48,0.44,0.56,21.97,3.23,-40.04,0.56,-2.83,-47.88,forehand
6,-0.51,0.45,0.89,23.86,-1.28,-22.58,1.17,-2.25,-48.22,forehand
6,-0.44,0.68,0.68,21.61,6.47,-18.98,1.68,-1.94,-48.51,forehand
6,-0.43,0.39,0.7,11.05,5.55,-22.71,2.39,-0.76,-48.94,forehand
6,-0.39,0.45,0.72,10.19,4.39,1.28,2.6,-0.15,-49.85,forehand
6,-0.41,0.49,0.77,4.27,-0.61,1.65,2.51,0.22,-49.35,forehand
6,-0.4,0.52,0.79,1.65,0.12,2.69,2.76,0.5,-49.73,forehand
6,-0.4,0.54,0.76,8.12,2.26,0.06,2.51,0.15,-49.8,forehand
6,-0.4,0.5,0.78,2.87,3.17,-2.08,2.21,0.59,-48.95,forehand
6,-0.38,0.55,0.75,5.55,5.31,-4.09,2.72,1.15,-48.95,forehand
6,-0.39,0.47,0.77,6.53,0.85,-6.77,2.97,0.42,-49.38,forehand
6,-0.38,0.48,0.78,5.07,4.03,-3.97,3.14,0.88,-49.76,forehand
6,-0.37,0.46,0.75,8.3,4.09,-6.53,3.36,1.04,-49.05,forehand
6,-0.37,0.48,0.79,4.76,1.65,-2.99,3.59,1.14,-50.57,forehand
7,0.22,-0.79,0.67,10.19,16.11,-24.66,-6.42,54.32,-34.69,forehand
7,0.22,-0.8,0.64,19.65,4.27,-17.52,-7.29,53.78,-34.75,forehand
7,0.17,-0.8,0.68,-8.3,7.81,-12.15,-7.29,53.61,-34.67,forehand
7,0.17,-0.71,0.65,10.31,-3.6,-8.91,-7.43,53.34,-34.52,forehand
7,0.17,-0.72,0.72,6.41,-3.05,-11.41,-8.17,53.28,-34.73,forehand
7,0.21,-0.74,0.7,13.79,-11.47,-11.23,-8.76,54,-34.58,forehand
7,0.28,-0.9,0.65,-2.14,-24.9,-15.56,-9.24,53.55,-34.05,forehand
7,0.26,-1.12,0.79,-28.26,-29.72,9.77,-10.11,53.11,-35,forehand
7,0.25,-1.43,0.76,-122.74,-23.62,54.75,-11.06,52.5,-35.5,forehand
7,0.04,-1.42,0.99,-151.06,-25.33,107.48,-10.27,50.49,-39,forehand
7,-0.12,-1.22,0.77,-263.85,25.63,180.54,-7.89,46.73,-45.64,forehand
7,-0.31,-0.72,0.38,-208.74,16.3,221.31,-0.9,39.71,-48.35,forehand
7,-0.43,-0.38,0.24,-211.36,1.28,224.37,4.57,33.72,-51.44,forehand
7,-0.66,-0.27,0.02,-237.92,5.92,254.09,7.95,23.43,-50.13,forehand
7,-0.81,0.27,-0.35,-280.4,-6.9,268.31,8.34,12.71,-48.05,forehand
7,-0.83,0.35,-0.62,-306.27,-28.87,226.26,4.5,2.34,-42.36,forehand
7,-1.3,2.89,-0.62,-246.46,-12.21,205.63,-0.11,-5.3,-27.89,forehand
7,-1.04,2.02,-0.04,53.65,29.91,-36.38,-8.62,-20.2,-18.57,forehand
7,-0.52,0.45,-0.12,74.58,14.34,-65.12,-7.8,-18.62,-24.45,forehand
7,-0.42,0.56,0.25,57.74,-4.03,-13.18,-5.36,-15.66,-28.48,forehand
7,-0.47,0.78,0.38,30.33,-3.17,13.85,-5.58,-14.23,-28.8,forehand
7,-0.46,0.96,0.48,31.74,3.42,-2.81,-6.16,-15.5,-29.59,forehand
7,-0.4,0.8,0.42,22.28,15.26,-4.94,-5.18,-15.5,-31.68,forehand
7,-0.35,0.83,0.34,42.36,13.67,-2.14,-4.04,-14.66,-32.62,forehand
7,-0.36,0.7,0.41,5.37,8.18,-3.42,-3.49,-14.33,-33.64,forehand
7,-0.39,0.81,0.44,11.9,1.46,9.95,-3.2,-13.51,-34.9,forehand
7,-0.4,0.79,0.44,-5.49,11.23,3.23,-3.7,-13.71,-36.76,forehand
7,-0.41,0.88,0.41,-2.99,2.87,8.3,-2.87,-13.77,-37.74,forehand
7,-0.4,0.82,0.44,1.53,2.93,-2.69,-2.98,-14.45,-36.08,forehand
7,-0.38,0.8,0.46,1.28,-0.24,1.59,-2.22,-15.33,-36.23,forehand
8,0.26,-0.7,0.73,102.78,20.02,-80.26,0.26,50.56,-39.9,forehand
8,0.24,-0.81,0.67,64.39,23.19,-77.82,-1.09,52.43,-38.23,forehand
8,0.29,-0.92,0.5,67.26,1.77,-61.65,-2.99,53.23,-35.44,forehand
8,0.25,-0.95,0.67,34.91,0.92,-51.94,-4.99,54.39,-34.86,forehand
8,0.25,-1,0.62,21.67,-13.73,-34.48,-6.73,54.74,-33.72,forehand
8,0.27,-1.1,0.59,-4.15,-5.13,-13.18,-8.54,54.32,-32.97,forehand
8,0.24,-1.05,0.67,-13,-1.89,10.07,-8.89,54.24,-33.41,forehand
8,0.2,-0.97,0.66,-8,-3.36,24.54,-8.68,53.98,-34.47,forehand
8,0.2,-0.91,0.57,-35.1,-10.93,47.06,-8.81,54.3,-34.23,forehand
8,0.18,-0.88,0.56,-50.23,-29.85,59.69,-7.67,54.5,-35.07,forehand
8,0.21,-0.94,0.54,-76.29,-41.87,80.87,-6.75,54.09,-36.23,forehand
8,0.16,-0.74,0.75,-80.81,-47.42,99.73,-5.31,52.8,-40.63,forehand
8,0.16,-0.72,0.84,-71.66,-36.93,110.72,-2.54,52.58,-41.53,forehand
8,0.09,-0.48,0.86,-86.73,-23.68,128.3,2.04,51.28,-43.29,forehand
8,0.06,-0.36,0.84,-65.43,-18.07,127.5,6.51,47.97,-42.05,forehand
8,0.04,-0.28,0.74,-75.87,-19.96,137.63,9.64,43.24,-41.41,forehand
8,0.02,-0.09,0.73,-104.68,-17.03,139.16,11.98,37.15,-42.71,forehand
8,-0.02,-0.08,0.66,-157.9,-21.79,154.11,12.77,29.58,-44.1,forehand
8,-0.42,0.27,0.49,-173.16,-22.89,200.07,10.96,20.91,-46.01,forehand
8,-0.53,0.23,0.38,-185.55,-32.35,217.04,9.31,11.91,-45.46,forehand
8,-0.72,1.42,0.49,-141.72,-22.77,162.23,6.32,3,-43.93,forehand
8,-0.49,1,0.5,-63.35,0.31,100.95,4.5,-2.39,-43.03,forehand
8,-0.47,1.24,0.21,-86.61,-15.5,102.66,1.75,-5.88,-41.44,forehand
8,-0.43,1,0.58,18.62,-12.27,20.45,0.1,-8.45,-41.11,forehand
8,-0.4,0.93,0.63,20.94,-4.88,11.23,-0.28,-8.33,-42.63,forehand
8,-0.38,0.96,0.59,12.82,1.71,-2.56,-1.1,-7.52,-43.7,forehand
8,-0.38,0.8,0.59,3.66,-1.04,-3.48,-1.11,-7.13,-44.06,forehand
8,-0.37,0.74,0.61,8.97,1.34,-7.45,-1.14,-7.09,-44.24,forehand
8,-0.36,0.67,0.55,3.48,-0.49,-11.29,-0.83,-7.08,-43.3,forehand
8,-0.35,0.67,0.57,2.99,0.49,-2.01,0.12,-6.51,-44.52,forehand
9,-0.31,0.66,0.64,4.33,2.93,-4.88,1.87,-4.77,-44.17,forehand
9,-0.37,0.97,0.73,16.05,9.52,-5.25,1.99,-4,-44.53,forehand
9,-0.42,0.99,0.63,83.25,15.87,-55.24,3.47,-2.31,-45.07,forehand
9,-0.52,1.01,0.7,144.71,31.19,-101.2,5.08,2.82,-44.69,forehand
9,-0.57,0.65,0.46,176.76,52,-164.06,8.48,10.19,-43.57,forehand
9,-0.5,0.8,0.88,124.02,65.49,-178.34,11.3,18.57,-41.52,forehand
9,-0.32,0.11,0.58,127.93,56.88,-223.27,14.1,28.71,-39.88,forehand
9,0.03,-0.64,0.81,73.85,56.46,-181.88,13.98,36.13,-40.97,forehand
9,0.28,-0.72,0.66,43.15,27.1,-110.9,11.67,41.78,-42.49,forehand
9,0.34,-0.39,0.89,-40.83,12.21,-47.67,9.55,42.93,-43.52,forehand
9,0.29,-0.02,0.92,-3.36,-9.16,-64.03,7.98,42.57,-44.92,forehand
9,0.27,-0.07,0.95,0,0.67,-67.08,5.1,42.93,-47.51,forehand
9,0.27,-0.11,1.02,8.18,0.12,-86.43,2.04,43.49,-47.68,forehand
9,0.24,-0.33,0.99,-0.24,1.53,-62.01,-0.5,43.09,-47.12,forehand
9,0.25,-0.37,0.95,9.95,0.37,-25.76,-1.7,41.85,-46.22,forehand
9,0.25,-0.29,1.02,-3.05,1.71,-15.14,-2.75,41.53,-46.41,forehand
9,0.24,-0.29,1.03,-3.42,1.16,-1.89,-2.94,41.49,-45.41,forehand
9,0.24,-0.12,0.97,-0.92,4.94,-4.52,-3.48,41.97,-45.42,forehand
9,0.21,-0.19,0.92,-2.93,3.6,-3.72,-2.5,41.55,-45.7,forehand
9,0.21,-0.18,0.91,1.34,-1.65,2.93,-3.15,42.08,-46.26,forehand
9,0.22,-0.14,0.91,-3.6,-1.04,-1.16,-2.98,41.33,-45.61,forehand
9,0.22,-0.17,0.98,0.85,-2.44,2.26,-2.8,41.16,-45.87,forehand
9,0.22,-0.11,1,-0.79,-0.49,0,-3.38,41.26,-46.08,forehand
9,0.22,-0.11,0.96,-2.01,2.56,-1.89,-3.28,41.54,-46.51,forehand
9,0.22,-0.16,0.93,0.37,0.12,0.18,-2.91,41.27,-45.01,forehand
9,0.21,-0.13,0.95,-0.85,-1.34,2.2,-3.19,40.77,-46.03,forehand
9,0.21,-0.12,0.97,-0.79,-1.34,3.42,-2.77,40.93,-46.55,forehand
